Name,Lat,Lon
2-Unit Grossary 寶雅新竹經國店站,24.81422,120.969025
2-Unit Grossary 寶雅楊梅埔心店站,24.90996,121.173166
2-Unit Grossary 寶雅興楠店站,22.728517,120.331869
2-Unit Hardware 振宇五金鳳山店站,22.641962,120.355996
2-Unit HiLife 中縣中武店站,24.095297,120.654965
2-Unit HiLife 中縣中神店站,24.258931,120.655581
2-Unit HiLife 中壢壢榮店站,24.958801,121.26022
2-Unit HiLife 台中中宏店站,24.18806,120.618366
2-Unit HiLife 台南南都店站,22.966991,120.192459
2-Unit HiLife 竹北水岸店站,24.804314,121.030052
2-Unit HiLife 香山美森店站,24.79087,120.92361
2-Unit HiLife 神岡庄前店站,24.251219,120.656899
2-Unit HiLife 高市英祥店站,22.616754,120.325729
2-Unit HiLife 高市神農店站,22.649519,120.391815
2-Unit HiLife 高市藍田店站,22.72746,120.280502
2-Unit HiLife 鳳山文東店站,22.640711,120.368378
2-Unit HiLife 潭子曇晨店站,24.211571,120.700261
2-Unit Hotel 康橋商旅六合夜市七賢館站,22.635364,120.30093
2-Unit IKEA 內湖店站,25.059899,121.578313
2-Unit Kara-okay 享溫馨KTV 五甲店站,22.601806,120.334778
2-Unit Kara-okay 享溫馨KTV 台東店站,22.757167,121.152509
2-Unit Kara-okay 享溫馨KTV 花蓮店站,23.990038,121.605185
2-Unit Kara-okay 享溫馨KTV 屏東店站,22.675552,120.489159
2-Unit Kara-okay 享溫馨KTV 澎湖店站,23.568904,119.576396
2-Unit Library Parking 台南市圖書館總館旁機車停車場站,23.02545,120.237043
2-Unit Market-Parking 新竹市果菜市場停車場站,24.814044,120.976065
2-Unit Market-基隆市源遠市場站,25.097012,121.751653
2-Unit Market-新北市汐止忠厚市場站,25.066428,121.640771
2-Unit Market-新竹竹蓮市場站,24.797328,120.971723
2-Unit Market-臺中市建國公有零售市場站,24.133968,120.693383
2-Unit Market-臺中市龍泉市場站,24.19306,120.54729
2-Unit Market-臺北市中山市場站,25.050067,121.520947
2-Unit Mart 814生鮮超市屏東內埔店站,22.614747,120.570786
2-Unit Mart 814生鮮超市屏東潮州店站,22.545287,120.539582
2-Unit Mart 814生鮮超市屏東麟洛店站,22.649071,120.525491
2-Unit Mart 814生鮮超市後庄店站,22.637675,120.390803
2-Unit Mart 814生鮮超市龍泉店站,22.674976,120.600804
2-Unit Mart 統冠超市太昌店站,23.991339,121.574743
2-Unit Mart 統冠超市慶豐店站,23.978401,121.569924
2-Unit Mart 楓康超市大里成功店站,24.087678,120.702499
2-Unit Mart 楓康超市東興店站,24.145453,120.653059
2-Unit Mart 楓康超市潭子店站,24.191713,120.70214
2-Unit MRT Park 台北捷運大湖公園站,25.083997,121.602302
2-Unit MRT Parking 新北市捷運環狀線A區停車場站,24.991508,121.519198
2-Unit MRT 台北捷運北投站,25.130398,121.499595
2-Unit MRT 台北捷運石牌站,25.115368,121.514772
2-Unit MRT 台北捷運江子翠站,25.029505,121.472598
2-Unit MRT 台北捷運亞東醫院站,24.999719,121.452885
2-Unit MRT 台北捷運奇岩站,25.126889,121.500708
2-Unit MRT 台北捷運府中站,25.009438,121.459951
2-Unit MRT 台北捷運忠義站,25.130607,121.472615
2-Unit MRT 台北捷運昆陽站,25.050816,121.594706
2-Unit MRT 台北捷運明德站,25.108937,121.519588
2-Unit MRT 台北捷運芝山站,25.101371,121.522685
2-Unit MRT 台北捷運迴龍站,25.021181,121.410962
2-Unit MRT 台北捷運唭哩岸站,25.120877,121.505252
2-Unit MRT 台北捷運淡水站,25.166938,121.44705
2-Unit MRT 台北捷運復興崗站,25.137717,121.486349
2-Unit MRT 台北捷運新北投站,25.136804,121.501881
2-Unit MRT 台北捷運新店站,24.958688,121.537639
2-Unit MRT 台北捷運萬芳社區站,24.998737,121.567731
2-Unit MRT 台北捷運輔大站(3號出口),25.032529,121.436536
2-Unit MRT 台北捷運輔大站(4號出口),25.033164,121.436507
2-Unit MRT 台北捷運麟光站,25.01827,121.558914
2-Unit MRT 藏壽司三重捷運路店站,25.056653,121.486299
2-Unit Nova 資訊廣場新竹店站,24.794411,121.00092
2-Unit Park Gogoro 台南公園店站,22.994652,120.205513
2-Unit Park Parking 大興公園停車場站,23.011465,120.192293
2-Unit Park Parking 振興公園地下停車場B1F站,25.118785,121.523261
2-Unit Park Parking 新北市大豐公園附設停車場站,24.978878,121.535331
2-Unit Park Parking 新北市民享公園停車場站,25.003508,121.475868
2-Unit Park Parking 新北市國光公園停車場站,25.019846,121.453853
2-Unit Park Parking 新北市綠湖公園停車場站,24.979429,121.546333
2-Unit Park Parking 新北市龍埔公園平面停車場站,24.938514,121.374158
2-Unit Park Parking 臺北市安祥公園旁平面停車場站,25.034246,121.54297
2-Unit Park Parking 臺北市新生公園停車場站,25.068626,121.53104
2-Unit Park 板橋八德公園站,25.025362,121.47703
2-Unit Park 林口四維公園站,25.075328,121.381115
2-Unit Park 員林市公2三角公園站,23.962694,120.571045
2-Unit Park 高雄市養工處海光環保公園站,22.634593,120.364438
2-Unit Park 新北市三重三民公園站,25.065206,121.483287
2-Unit Park 新北市三重三張公園站,25.070601,121.490843
2-Unit Park 新北市三重龍門公園站,25.074213,121.498216
2-Unit Park 新北市土城公兒18公園站,24.979834,121.450223
2-Unit Park 新北市中山公園站,25.023065,121.471333
2-Unit Park 新北市中和四號公園站,24.999458,121.511351
2-Unit Park 新北市六張公園站,25.069906,121.493912
2-Unit Park 新北市永和823紀念公園站,25.002605,121.514748
2-Unit Park 新北市永和仁愛公園站(永平路側),25.012028,121.507517
2-Unit Park 新北市交通公園站,24.976983,121.538003
2-Unit Park 新北市汐止水返腳公園站,25.067841,121.659122
2-Unit Park 新北市自強公園站,24.999806,121.470368
2-Unit Park 新北市西盛公園站,25.017581,121.427621
2-Unit Park 新北市秀山公園站,24.995838,121.523578
2-Unit Park 新北市板橋溪北生態休閒公園站,24.99008,121.431045
2-Unit Park 新北市後港公園站,25.025839,121.428456
2-Unit Park 新北市神農百草公園站,25.051148,121.475989
2-Unit Park 新北市慈化公園站,25.084536,121.488712
2-Unit Park 新北市新泰公園站,25.037717,121.444909
2-Unit Park 新北市新莊黃城公園站,25.052719,121.448691
